Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Label
2408.71,57.0714,-521,6,33,5,1
23065.5,266000,-8110,98,537,8350,0
10746.7,43935,-4229,107,213,2190,1
6369.55,13659.7,-1578.51,16,96,804,0
8968.13,26843.5,-2070,28,156,1364,0
18056.9,213681,-11531,294,436,8215,1
2406,53.505,-355,8,33,5,0
2504.5,61.0779,-235,6,33,5,0
6240.1,7468.51,-1629.79,46,93,545,0
9421.45,29264,-5887,79,169,1310,1
3865.97,1444.97,-980.562,37,52,133,0
5853.13,7647.02,-1818.72,73,104,457,0
18445.4,160387,-10200,90,388,6290,0
5750.41,1779.41,-1425.82,14,76,147,1
8570.87,39809,-3428,30,171,2184,1
9922.32,36209.7,-4250,41,196,1997,1
4065.11,1433.93,-911.694,36,51,102,1
8631.6,16666.4,-2860.13,76,142,844,0
8999.86,26452.4,-1440,24,166,1414,0
8835.86,12472.6,-2758.81,93,136,619,0
15247.4,74358,-6678,26,255,2394,1
11849,26594,-6014,37,192,1208,1
15309.2,83968,-6787,61,313,3554,1
16173.5,123701,-6969.26,59,313,4067,1
10587.5,33936,-4754,101,214,1696,1
8426.28,10755.5,-3134.65,33,156,654,0
6551.78,10328.8,-3450,13,109,689,0
4090.9,1887.76,-1099.3,6,63,166,0
7728.28,12069.8,-2754.49,83,130,694,1
7401.7,5688.08,-1660,16,79,292,0
12912.2,78916.8,-2900,46,272,3539,0
13110.5,76203,-5420.78,47,262,3211,0
14095,59440.8,-6636.81,156,305,2610,0
12821.3,63236.4,-1050,67,223,2822,0
8328.2,10645.4,-2991.81,93,139,587,0
4282.38,4074.19,-1540,11,79,317,0
20676.4,244148,-6136,48,368,5025,1
13912.2,40484,-3843,69,213,1577,1
8877.61,6679,-3192,22,123,398,1
5552.93,10965.8,-1995.51,23,102,764,0
9906.78,26164,-3357.1,26,174,1415,0
9747.68,32137,-5479,44,165,1690,1
6539.04,5200.78,-2201.2,53,107,346,0
7427.96,9222.64,-3115.99,19,138,554,0
8325.66,9825,-4439,32,142,589,1
5640.32,7138.98,-1637.12,43,93,545,0
14289.4,184005,-8676,36,336,7453,1
8786.72,22538.6,-3794.4,113,168,1210,1
13244.3,142610,-6401.48,190,308,6057,0
8073.26,31541,-5869,22,169,1690,1
24964.5,473521,-11700,47,483,15505,0
13293.6,60574,-5570,25,247,2754,0
14263.2,173087,-6572,59,301,7444,1
9970.82,10564.7,-1830,37,154,587,0
15134.4,142568,136000,52,315,5844,0
10948.5,60013,-4905,46,226,2981,1
13538.3,48829.1,-2700,56,234,1581,0
11047.1,39556.8,-3866.13,28,193,2118,0
9679.76,29836,-3194.26,106,171,1747,1
8413.92,8778,-2836,11,108,317,1
11191.8,55318,-6165,35,226,2530,1
2633.06,50.2298,-394,8,33,5,1
18444.8,167373,-15045,231,450,5964,1
13974.6,205332,-10237,66,347,8206,1
11931.4,68409.1,-4946.34,143,247,3373,0
8053.46,16078,-3614,32,148,891,1
23533.7,368685,-6800,121,462,11563,1
10587.1,17051.3,-3553.8,66,172,973,0
5348.69,3172.83,-1113.37,38,71,249,0
5889.59,11193.9,-1916.89,20,102,764,0
7720.79,9479.92,-2451.65,15,123,621,0
7251.75,9506.14,-2503.95,11,123,621,0
10644.1,38909.3,-4301.02,36,193,2118,0
9039.81,20653.7,-3485.8,82,163,1162,0
9829.01,27490.3,-3680,33,194,1521,0
6822.74,4132.18,-2160,29,86,205,0
7534.51,26392.3,-3010,36,166,1414,0
4971.39,3846.01,-1130,14,79,317,0
8277.23,12015.3,-2538.45,82,128,693,0
13494.1,90494.4,-5730,44,254,3885,0
13127.3,142133,-6270.82,166,308,6057,0
7400.99,9289.59,-3187.34,16,138,554,0
9408.54,9499,-2491,25,103,344,1
9537.03,37891,-4732,49,179,1929,1
11884.5,113537,-3020,51,235,4905,0
16734.1,174094,-11808,105,376,6866,1
12626.8,72561.2,-5540.34,47,262,3211,1
16134.2,144946,-7436.34,195,362,5847,0
19531,410299,-10300,59,473,14125,0
5662.5,6699,-2874,30,92,456,1
14313.3,141170,-5340,42,315,5844,0
5521.12,2659.98,-321,45,53,133,0
5902.05,7151.62,-1807.09,69,104,457,0
16248.2,160989,-7644.89,72,352,6744,0
18476.2,188178,-10049,75,373,6289,1
18607.9,161879,-11000,91,388,6290,0
17907,164425,-12973,323,422,5539,1
6016.71,5795,-312,17,93,396,1
6108.44,4868.37,-1150,24,85,343,0
9715.95,30500.2,-3205.04,122,171,1747,1
2579.3,50.9989,-483,8,33,5,0
15422.5,116573,-6940,56,337,4919,1
10036.4,34693.7,-3398.37,78,176,1922,0
22719.8,414043,-8280,63,473,14125,0
7581,9699.31,-2417.36,16,123,621,0
9572.08,28111.6,-2891.41,99,158,1403,0
12110.4,75393.7,-4600,21,249,3630,0
18975.4,162625,-11300,88,388,6290,0
14371.9,71519.8,-2900,77,224,2192,0
13152.1,60150.8,-5060,34,247,2754,0
15411.5,163988,-10272,48,385,6516,1
5374.83,3305.22,-1083.21,39,71,249,0
22462.9,163341,-7110,116,449,5537,0
8179.01,14236,-3270,50,138,931,1
13363.8,50937.9,-3150,33,234,2464,0
19127.5,395122,-10316,62,483,13616,1
5035.23,4282.99,-623,20,88,292,0
10177.6,34501.6,-3498.58,85,176,1922,0
22996.2,515625,-11642.3,142,540,18067,0
12194.3,60321.9,-4100,30,223,2822,1
14624.3,144319,-6320,73,315,5844,0
9705.13,33422.5,-3556.04,89,176,1922,0
9837.17,12406.4,-2527.4,70,136,619,0
8418.49,10420,-2232,39,110,401,1
5626.82,4165.15,-1403.26,112,88,318,0
9943.37,36222.7,-3310,43,196,1997,1
9022.21,39042.4,-2440,26,196,1885,0
7004.02,11577,-3158,16,122,696,1
10397.7,54941,-5356,45,212,2597,1
7026.44,5992,-2218,11,110,315,1
4847.79,4412.5,-1342.64,21,72,340,1
6652.08,6442,-2737,54,104,429,1
18386.1,305592,-11749,201,428,11269,1
6201.62,11363.8,-1815.88,24,102,764,0
9064.02,17280.3,-4205.98,31,183,931,0
9556.11,32824,-3581.94,59,176,1922,0
14006.1,210295,-6630,261,361,8333,1
8956.47,39562.6,-3180,21,196,1885,0
14086.1,59733.6,-1640,60,223,2059,0
13128.5,59784.8,-3640,71,223,2822,1
17313.4,263464,-9186,182,391,9816,1
6069.9,3532,-2253,21,91,204,1
7886.17,9737.17,-2406.22,25,123,621,0
13202.2,45646.3,-2490,43,223,2059,0
15081.4,60358.1,-6553.03,144,305,2610,0
13197.8,67201,-6259,143,255,3211,1
21120.5,410472,-9370,57,473,14125,0
14492.2,143648,-6021.64,167,308,6057,0
13348.8,62530,-4600.51,119,237,2672,1
17099.2,136494,-10925,82,418,5223,1
11621.8,110382,-3500,46,235,4905,0
12033.3,88080,-3687,64,260,3800,1
15137.6,67674,-7331,179,298,2899,1
9050.02,25699,-3056.9,38,157,1519,0
7678.11,9165,-3651,25,135,613,1
11803.8,79227.8,-8110,42,272,3539,0
9099.72,29648.7,-3338.11,33,179,1626,1
10286.2,38090.1,-4248.28,127,205,1751,0
3987.88,2192.73,-1148.48,20,54,165,0
8990.39,28472.4,-3397.96,36,179,1626,1
10235.5,38842.4,-4072.43,30,193,2118,0
2992.76,50.8788,-318,8,33,5,1
9753.4,35192.4,-4779.05,125,208,1691,1
6556.03,7727.19,-1422.31,33,90,405,1
22445.4,515158,-12232.6,143,540,18067,0
10752.2,17342.6,-3520.79,68,172,973,0
7195.76,6616,-1917,28,106,344,1
10629.2,23181,-5603,14,185,1118,1
13501.5,128536,-7136,53,308,5421,1
13345.9,91590.4,-5000,61,254,3885,0
7680.81,2612,-1881,28,103,151,1
13775.9,62344.1,-5810,34,247,2754,0
10426.5,59471,-5078,52,256,3052,1
9743.61,27891.6,-2857.6,89,158,1403,0
13388.6,60626.6,-3170,42,247,2754,0
5990.55,7520.27,-1775.23,71,104,457,0
12173,73161.3,-4160,27,249,3630,0
14570.3,96839,-5546,32,280,4148,1
10303.7,67843.8,-5537.81,143,247,3373,1
7454.67,9454.27,-2520,34,154,587,0
6161.4,7373.75,-1608.45,48,93,545,0
12632.6,46391.7,-5865.83,62,273,2061,0
11180.8,38920,-1580,66,166,1414,0
15228.2,150313,-7045,64,318,6060,1
7366.46,12163,-2908,25,123,767,1
16269.7,90378,-8843,49,340,3803,1
9665.17,10097,-2440,39,154,587,0
2433.38,53.1866,-410,92,33,5,0
5863.78,7857.72,-1623.28,42,93,545,0
14831.4,127495,-7075.76,50,322,5425,1
15548.5,122927,-5317,65,315,3893,1
9214.2,38029.5,-3813.9,38,180,2054,1
19809,181137,-4770,77,403,6746,0
6885.38,13281.1,-1499.92,18,96,804,0
24089.1,262192,-12000,87,540,8870,0
21151.2,344638,-10612,100,480,12026,1
20602.7,143224,-7170,79,449,5537,0
5010.96,4289.73,-778,21,88,292,0
13581.6,52110.4,-5909.09,64,288,2334,1
8935.12,28698.2,-3476.47,35,179,1626,0
14685.7,52757.5,-2660,38,234,2464,0
11624,92106,-5656,40,236,4059,1
2569.31,59.8814,-364,92,33,5,0
12927.3,80374.7,-5900,60,272,3539,0
5367.57,10873.8,-2077.51,26,102,764,0
23334.7,282249,-9624.06,62,468,9276,1
15843.2,117834,-4230,51,271,4426,0
7044.87,13932.3,-2428.82,91,120,809,0
14510.6,100861,-5609.26,150,281,4061,1
3596.39,1413.68,-1061.21,33,52,133,0
7481.51,4842,-3041,135,103,267,1
11146.1,49899,-5125,147,225,2251,1
8011.98,18919,-3633,48,144,1018,1
10683.5,28236.6,-2240,28,194,1521,0
11366.4,53829,-2356,13,216,2329,1
11378.1,43577.6,-3060,63,223,2059,0
11384.5,68991.3,-5200.48,147,247,3373,1
13657.3,52926.9,-5903.44,56,288,2334,1
8717.06,17280.9,-2851.79,87,142,844,0
14242.1,53004.6,-5882.37,55,288,2334,1
4129.24,2001.59,-1078.17,5,63,166,0
7988.65,7777.21,-1210,12,111,453,0
3951.1,2173.43,-1158.36,20,54,165,0
24483.4,264517,-9450,93,537,8350,0
11339.5,39560.7,-3815.5,72,193,2118,0
4103.93,1935.45,-1063.05,5,63,166,0
9980.57,27992.4,-2855.1,103,158,1403,0
14304.7,141752,-5850,52,315,5844,0
19629,151385,-8880,86,449,5537,0
13697.9,57170.6,-5550,23,215,2188,0
9212.45,27492,-4952,27,196,1686,1
9246.97,38178.5,-3861.07,40,180,2054,0
6709.43,8021,-1961,18,112,484,1
6433.08,10254.6,-3310,16,109,689,0
10716.3,27345.8,-4095.06,68,214,1469,1
10494.5,39295.5,-3916.11,40,193,2118,0
27667.8,543000,-14755,56,519,11429,1
4880,4281.29,-1291.31,23,72,340,0
7739.17,9287.59,-3058.46,16,138,554,0
10802.7,57365,-7111,180,259,2828,1
7032.2,4042.03,-2268.82,70,101,249,0
5344.61,1821.66,-1469.47,16,76,147,1
9451.49,30261.6,-3167.41,121,171,1747,1
6632.28,12373.4,-1828.77,14,105,765,0
8830.61,11279,-3119.02,40,156,654,0
13044.6,78721.4,-5940,54,272,3539,0
5802.92,3490.65,-725.573,49,51,132,0
7912.04,9339.57,-1779.42,65,107,517,1
9782.13,41885,-4572,27,213,1992,1
6928.7,4036.99,-2364.71,71,101,249,0
18436.7,232931,-14768,191,456,8877,1
22269.7,462388,-9009,89,450,12658,1
10077.5,52000.3,-3120,31,188,2599,0
5361.94,3556.34,-761.635,48,51,132,0
25256.7,476140,-12600,54,483,15505,0
4867.02,2995.51,-1274.98,42,67,224,1
7754.48,9411.56,-2992.18,99,130,490,0
10214.4,83983,-4047,141,244,4151,1
13118,115674,-2820,37,235,4905,0
13657,49600.6,-4620,37,215,2188,0
15878.8,116462,-4400,54,271,4426,0
13521.4,154519,-7404,53,245,4334,1
11655.9,113434,-2230,50,235,4905,0
16560.3,144925,-7440.36,181,362,5847,0
4144.7,2188.88,-1057.99,20,54,165,1
2452.93,51.661,-467,96,33,5,0
13099.1,74711.6,-2580,33,249,3630,0
8933.55,20834.2,-2917.39,72,145,1156,0
8939.87,26219.7,-1930,32,156,1364,0
6954.33,5370,-1610,11,79,292,0
5096.56,4254.56,-1150,17,88,292,1
8634.75,25312.1,-3174.19,22,157,1519,0
24677.3,469596,-12800,46,483,15505,0
8603.15,53427,-4363,17,192,2964,1
10663,60648,-5207,36,217,2673,1
19286.7,310361,-11226,270,426,10681,1
11320.6,45098,-3133,21,203,2059,1
14411,96914.3,-5731.79,49,294,4249,1
9799.01,23292,-4518,19,157,1211,1
8764.3,13635.4,-2944.51,13,148,729,0
9827.55,27584.2,-3313.09,35,174,1415,0
13861.5,143499,-5808.03,160,308,6057,0
14564.3,144413,-6360,56,315,5844,1
12581.4,72585.8,-5496.1,48,262,3211,1
17176.8,129047,-8491,55,376,5225,1
13196.9,102202,-6058,82,329,4345,1
10469.6,22938,-4595,39,186,1113,1
8735.94,12233.8,-2451.14,79,128,693,0
19409.6,145465,-5738,51,358,4435,1
10991.2,64261,-5617,76,277,3054,1
5643.11,4270.93,-1242.66,11,72,340,1
11432.9,36350.6,-5645.27,15,225,1755,1
12782.6,63943,-5420,57,250,2827,1
12622.1,80037.8,-6200,51,272,3539,0
5907.11,7038.84,-1602.54,48,93,545,0
2466.05,61.0403,-340,8,33,5,0
6725.22,5383.21,-1640,8,79,292,0
5105.42,3418.66,-839.112,48,51,132,0
10753.9,47452,-7511,41,228,2319,1
10961,49160.5,-4530,22,216,2677,0
7930.22,4505.45,-2709.92,30,131,271,0
8484.08,9735.16,-2797.07,22,138,554,0
14265.6,83025.8,-4950,52,272,3539,0
13863.7,91686.8,-4790,47,254,3885,0
9432.72,37420.4,-3575.45,45,180,2054,1
11654.6,131493,-5116,71,297,5734,1
3897.95,1636,-1156,9,66,148,1
9612.66,23616.5,-897,18,166,1111,0
5187.91,4319.06,-531,9,79,317,0
5390.37,4698.02,-1800,16,85,343,1
6857.27,5360.67,-2114.07,52,107,346,0
13812.6,139512,-4850,47,315,5844,0
2371.63,50.0699,-432,8,33,5,1
5427.7,7644.91,-1929.04,69,104,457,0
6341.04,4810.17,-2100,17,79,292,0
11567.3,35444.2,56000,28,234,1581,0
11980.6,46667.6,-6790,18,215,2188,0
8826.88,26957,-2370,37,156,1364,0
7566.88,9185.08,-2472.78,25,123,621,0
7387.28,5728.99,-1560,21,79,292,0
11297.5,81023,-6669,31,280,3713,1
5875.14,4134.36,-1552.83,122,88,318,0
20132,296405,-11414,116,508,9831,1
14315.5,141095,-6434,195,297,5733,1
5721.6,4117.38,-1567.81,126,88,318,0
2441.25,53.7289,49.1,92,33,5,0
11459.4,49001,-5152,59,228,2329,1
6791.43,10467.2,-3480,16,109,689,0
15849.3,115828,-3350,64,271,4426,0
6721.36,2965.88,-1448.7,71,87,168,1
13212.3,89325.5,-4850,56,254,3885,0
4356.96,1349.37,-817.634,10,51,102,0
7180.21,4071.82,-2273.05,70,101,249,0
11679.1,31376.3,-1830,38,166,1414,0
9244.52,39125.5,-2710,15,196,1885,0
6839.39,4069,-1561,30,89,268,1
20562,401413,-14289,281,453,12978,1
5669.84,5134.41,-1220,22,85,343,0
3912.54,2146.44,-1159.61,20,54,165,0
13488.2,78991.2,-7610.12,80,320,3466,1
12404.5,71046.3,-5826.88,27,262,3211,1
9388.91,25747.5,-3358.44,33,174,1415,0
25208.8,375931,-12992,254,507,10839,1
20912.4,411278,-7880,58,473,14125,0
5224.37,4110.37,-783,12,79,317,0
8259.35,9955.32,-2390.69,12,123,621,0
7157.78,5466.64,-2075.63,58,107,346,0
14738.9,107583,-6660,37,322,4619,1
12033.1,48802.9,-5700,20,215,2188,0
19721.2,370210,-10704,274,415,11273,1
10742.7,84631,-6001,39,254,4333,1
10782.5,68179.6,-5333.04,144,247,3373,1
8908.78,30630,-4273,29,184,1749,1
13867.9,173307,-6335,66,348,6737,1
13998.4,49625.2,-831,57,223,2059,0
8283.25,14264,-1954,19,137,805,1
11093.5,37896.9,-4004.07,126,205,1751,0
11497.3,27546.5,-4149.69,45,214,1469,0
16301.3,111609,-2300,44,322,4619,0
10526.1,51872.1,-4350,56,224,2192,0
11524.9,61322,-4701,80,203,2671,1
5839.44,11184.6,-1886.11,18,102,764,0
11147.5,113762,-3412,48,270,5103,1
10112,49389,-5687,25,183,2389,1
19524,439868,-10569,36,462,12061,1
6290.16,10368.1,-3160,13,109,689,0
17674.7,201592,-7906,74,389,7582,1
8508.65,15811,-4015,59,155,850,1
10779.2,55545,-7223,40,246,2466,1
18577.3,160922,-3690,85,388,6290,0
9924.15,38505.3,-3618.78,44,180,2054,0
5623.55,4330.74,-1224.57,9,72,340,0
5814.76,7650.22,-1768.57,69,104,457,0
24679.4,238998,-9530,39,364,4346,1
14004.1,78100.3,-7162.86,52,320,3466,1
7210.83,15829.1,-2686.69,68,134,970,0
8594.17,37495.5,-2420,17,196,1885,0
12643.8,51700,-6277,17,209,1871,1
7890.87,10194.2,-2382.51,15,123,621,0
9936.49,32586,-3451.01,72,176,1922,0
12561.3,60014.8,-2940,38,223,2822,1
13111.8,142314,-6260.52,169,308,6057,0
10046.8,55584,-4588,19,181,2385,1
9356.83,23465,-5298,151,193,1206,1
6259.88,6646.73,-2710,21,119,395,0
15407.1,133254,-6165,60,347,5528,1
6317.09,5698,-2515,17,110,319,1
9602.56,21828.5,-1690,32,182,1212,1
23304.3,278144,-9721.79,71,468,9276,1
12856.4,49613.3,-5220,28,215,2188,0
8314.35,25311.7,-3153.26,34,157,1519,0
10385.9,36924.1,-3210,30,196,1997,0
6077.37,10296.5,-3930,22,109,689,0
22248.2,492155,-12958,109,501,14307,1
17083.7,94618,-8497,92,365,3633,1
14360.2,143436,-6156.5,164,308,6057,0
9577.54,18666,-3293,15,114,487,1
5204.87,4225.47,-1500,14,88,292,1
9057,20415.8,-3426.71,78,163,1162,0
4857.42,3793.96,-1010,13,79,317,0
5192.11,8188,-1207,12,71,515,1
5774.81,7113.98,-1611.42,47,93,545,0
7122.49,4084.05,-2321.27,71,101,249,0
6507.56,10336,-1987,20,114,654,1
3877.08,1455.77,-997.604,42,52,133,0
7836.06,10914,-1779,26,148,689,1
13464.5,74290,-10597,61,323,3135,1
26516.8,883787,-17427,85,647,23781,1
5145.63,3675.37,-1862.75,47,85,269,1
15127.6,154244,-7299,34,312,6053,1
20970.6,402791,-9736,106,482,10834,1
11070.1,73612.8,-5440,19,249,3630,0
6826.37,12085.5,-1572.34,23,105,765,0
23126.1,284671,-9575.58,55,468,9276,1
22112.2,404936,-7470,76,473,14125,1
5511.4,4337.89,-1420,18,88,292,0
18942,160807,-9030,90,388,6290,0
9493.78,10207,-3130,45,154,587,0
9773.13,30178.1,-3460.06,125,171,1747,1
11971.6,111162,-6193,30,245,4335,1
6251.57,2015,-2135,13,88,133,1
6501.55,10321.3,-3480,15,109,689,0
10474.2,28055.3,1550,19,194,1521,1
5009.5,2849.18,-1238.37,39,67,224,0
9713.91,34551,-3465.99,86,176,1922,0
8867.48,12089.5,-2694.75,81,136,619,0
13085.6,61252.1,-5970,31,247,2754,0
10366.7,36975.1,-2910,37,196,1997,0
21466.7,361472,-10697,49,425,9547,1
8939.27,25457,-3798,28,154,1409,1
8689.39,15789,-5343,100,186,934,1
18624.7,177716,-7238,83,416,5963,1
22430.2,413501,-8870,69,473,14125,0
5663.63,9868.39,-1857.71,43,98,651,1
5927.07,5113.75,-1470,24,85,343,1
13536.3,58496.9,-3940,67,224,2192,0
12099.7,73499.1,-3770,23,249,3630,0
10178.4,29594,-6113,114,191,1632,1
25376.8,474498,-11000,58,483,15505,0
9849.46,10358.3,-2690,35,154,587,0
12629.3,37164.5,2040,42,234,1581,0
7333.51,26580.7,-2746.3,84,156,1521,0
9399.56,36062.8,-3660,38,196,1997,1
6523.06,10350.2,-2630,15,109,689,0
9109.29,26218.3,-2180,27,156,1364,0
10255.1,30859.5,-3034.26,99,171,1747,0
7321.85,15027.5,-2705.25,74,134,970,0
4901.12,1105.71,-756.547,31,51,102,0
15483.4,135418,-7587,44,316,5635,1
15324.6,71119,-6723,77,286,2608,1
5867.66,7577.67,-1884.85,67,104,457,0
9594.94,23053.1,-1020,16,166,1111,0
12561.6,58455,-6627,127,250,2534,1
8216.37,9530.18,-2977.77,97,130,490,0
5225.79,4234.02,-1590,13,88,292,1
17178.4,160863,-7538.61,83,352,6744,0
7843.47,9529.72,-3034.82,97,130,490,0
14791.7,140010,-5030,45,315,5844,0
4917.2,2875.17,-1255.9,49,67,224,0
12656.7,51622.6,-2130,42,223,2059,0
17653.9,176226,-4550,69,403,6746,0
20518.1,377744,-13820,100,483,12829,1
6339.03,5323.61,-2370,8,79,292,1
19405,191253,-10477,70,430,6866,1
5398.82,4276.59,-717,10,79,317,0
10501.1,48215.7,-4350,21,216,2677,0
14012.7,91518,-6982,32,316,3980,1
7338.18,13973.1,-2389.47,88,120,809,0
13756,159514,-6029,65,321,6735,1
18376.7,126957,-7409,77,376,4723,1
16458,189248,-8678,89,455,7723,1
9331.67,26922,-6214,84,179,1468,1
10895.3,39041.8,-2170,20,196,1885,0
9282.7,17399.7,-3907.77,74,172,973,0
8325.8,25225.9,-3209.44,27,157,1519,0
19272.8,211880,-12631,279,465,7599,1
5337.44,2971.52,-1143.56,36,67,224,0
12017.9,70093,-5112,143,279,3451,1
10986.5,112440,-3830,34,235,4905,0
3833.73,2158.67,-1139.3,20,54,165,1
13343.3,158569,-7545,29,283,6727,1
23370.4,278467,-6233.81,68,468,9276,1
39428.4,1220430,-21623,246,815,18867,1
15863.5,167448,-7775.24,66,352,6744,0
7717.26,9450.01,-1825.41,73,107,517,1
21065.7,234001,16700,95,537,8350,0
13452.3,52685.9,-6038.82,50,288,2334,0
5108.13,3381.02,-1110.21,29,71,249,0
12183.6,34062,-5380,114,217,1751,1
13252.2,62708,-2390,69,224,2192,0
18964.7,161434,-9930,80,388,6290,0
9570.78,35759,-4763,108,210,1750,1
10690.5,37806,-4200.8,126,205,1751,0
15265.9,158138,-11011,68,353,6857,1
25300.7,480315,-12400,55,483,15505,0
9969.04,37380,-3115,32,176,1696,1
21541,280284,-9702.74,68,468,9276,0
13930.8,47073.9,-5715.35,67,273,2061,0
4945.85,4304.51,-1120,12,79,317,0
3825.32,2186.23,-1136.77,20,54,165,0
12841.1,73562,-7306,66,294,3380,1
8166.11,26558,-3779,36,160,1518,1
8340.98,19345.4,-2754.87,24,143,1066,1
6779.08,12811.6,-1540.87,31,96,804,1
9997.01,26455.6,-2838.52,85,158,1403,0
8879.72,16635.6,-4549.41,34,183,931,1
12020.7,48353.8,46600,30,166,1414,0
7464.85,9576.26,-2436.45,16,123,621,0
11996.2,61105,-5280,38,247,2754,0
11856.6,73966.7,-4260,19,249,3630,0
10059.6,34968.9,-3735.26,97,176,1922,1
4651.83,2939.74,-1309.3,49,67,224,0
18916.8,240183,-9215,67,441,8998,1
13940.2,62635.9,-2970,56,223,2822,0
5679.54,7629.94,-1872.51,73,104,457,0
7452.88,9906.6,-2456.38,20,123,621,0
15470.1,118399,-3450,51,271,4426,0
21221,159602,-4590,96,449,5537,0
9441.16,12505.6,-2579.75,84,136,619,1
12992.2,103745,-2810,14,220,3450,0
2614.5,51.7852,-119,6,33,5,1
13057.4,78831.3,-5724.94,43,262,3211,0
7885.9,9511.97,-2907.92,20,138,554,0
11185.7,58393.6,-3440,43,223,2822,0
5204.76,4328.81,-1260,15,88,292,0
5522.63,4520.63,-1210,18,88,292,0
14965.5,110805,-9591,96,316,4240,1
7162.09,7356.05,-1650,164,109,486,1
11326.5,36370.7,-401,37,166,1111,0
15423.7,147390,-6757,85,306,5840,1
7692.86,15665,-2704.13,78,134,970,0
8659.58,28084,-3323,62,150,1305,1
10878,25961,-4002,28,178,1208,1
13988.3,83500,-7650,59,295,3218,1
7986.21,7551.51,-689,134,109,486,1
4927.66,2753.8,-1261.78,51,67,224,0
15190.7,117024,-4620,51,271,4426,0
12106.6,73530,-4460,30,249,3630,1
8990.32,27026.6,-1960,30,156,1364,0
17303.7,112725,-5900,39,322,4619,1
7025.08,5246.18,-2091.07,58,107,346,0
10237.9,17739.9,-3742.05,79,172,973,0
11176,18259.1,-3331.32,55,172,973,0
8703.2,11972.4,-2506.61,86,128,693,0
14504.1,104172,-1876,50,339,4439,1
5984.86,4684.18,-1010,22,85,343,1
13828.8,140208,928,40,315,5844,0
11694.8,53237.3,-4279.04,92,209,2534,1
8553.88,16629,-2758.35,78,142,844,0
7610.96,9426.72,-2979.35,29,138,554,0
6069.77,4904.25,-665,21,85,343,1
14861.5,144557,-5912.79,176,308,6057,0
22814.2,473027,-14200,67,483,15505,0
8087.7,9404.15,-2984.88,80,130,490,0
9795.91,85764.7,-4660,27,220,3450,0
9509.53,39254.3,-2680,19,196,1885,0
8092.53,10201.8,-2891.64,99,130,490,0
5519.64,7557.83,-1880.48,73,104,457,0
10070.3,34678.3,-4424.14,134,208,1691,0
2580.85,51.257,-585,8,33,5,1
14741.2,84575,-8999,70,332,3545,1
9690.54,17039.7,-3778.75,76,172,973,0
8477.42,20262.6,-3420.59,104,163,1162,0
2202.64,49.7314,-487,6,33,5,1
8032.43,16319,-4250,22,163,980,1
7839.2,9835,-2939,16,140,620,1
12271.9,114568,-3350,47,235,4905,0
3525.57,2074.6,-611.724,6,43,161,1
11696.1,52790,-4227,42,226,2749,1
12022.1,93624,-6505,84,247,4241,1
13427.5,84741,-7452,28,294,3377,1
15865.9,160387,-10815,299,381,6749,1
25572,477319,-12100,57,483,15505,0
8414.06,11998.3,-2544.67,80,128,693,0
7141.19,14196.9,-2395.55,88,120,809,0
11295.7,37115,-3714,33,198,1214,1
6948.7,17150,-2828,26,141,1068,1
16865,72085.6,-5790.51,185,273,2464,1
8352.35,23162,-4456,16,149,1357,1
8771.35,12213.2,-2661.31,96,136,619,0
12063.8,78713.2,-6420,38,272,3539,0
11309.5,18225.4,-611.61,62,172,973,0
2301.8,51.8815,-232,92,33,5,0
8889.54,27174.2,-2400,32,156,1364,0
11153.2,115266,-3870,42,235,4905,0
16989.4,159601,-7173,61,353,6068,1
10170.7,53420,-4262,6,191,2596,1
14261.2,68363,-1143,45,284,2901,1
6817.23,4075.64,-2372.2,70,101,249,0
6703.58,5142.7,-2139.09,63,107,346,0
13750.7,92062.8,-4800,62,254,3885,0
12135.2,79074.2,-6230,37,272,3539,0
12981.8,77840,-4997,40,280,3296,1
7459.33,9280.98,-3111.22,25,138,554,0
9845.63,17166.7,-3831.21,76,172,973,1
10839.8,26663,-4142.87,43,214,1469,0
9810.74,38672.4,-4212.81,38,193,2118,0
6635.89,5273.3,-1770,8,79,292,0
8960.91,27511.3,-3490,25,166,1414,0
21197.7,181451,-10000,103,449,5537,0
6358.01,10259,-2830,14,109,689,0
15533.1,93490,-7554,184,337,3803,1
5649.4,7640.84,-1868.77,75,104,457,0
16808.3,110425,-6790,35,322,4619,0
9520.68,28716,-6073,25,167,1310,1
10018.4,32699,-4777,108,173,1752,1
23136,277736,-9668.06,66,468,9276,1
11539.2,112554,-4200,38,235,4905,0
10901.1,82271.4,-1090,18,220,3450,0
8859.14,11374,-3436,13,129,457,1
20039.6,251922,-13300,94,537,8350,0
7510.7,15705.7,-2666.69,64,134,970,0
10703.5,10140.8,-1630,34,154,587,0
5398.98,1758.25,-1404.67,11,76,147,1
12106.4,42425,-4828,74,200,1634,1
9366.12,16918.7,-3924.08,79,172,973,0
2589.72,60.3042,-431,92,33,5,0
22869.8,236017,-11200,120,537,8350,0
9306.02,12478.6,-2544.77,75,136,619,1
17227.4,277641,-8804,49,381,10238,1
13090.8,60803.4,-4930,29,247,2754,0
8494.6,22292,-4997,105,162,1308,1
11020.6,35953,-4783,82,194,1582,1
14362.6,54070.5,-5070,41,215,2188,0
3738.45,1459.92,-988.297,42,52,133,0
14003.6,47926.5,-5715.97,76,273,2061,1
